bioguide_id,thomas_id,party
R000041,943,Democrat
R000134,950,Democrat
R000191,1422,Democrat
R000467,991,Democrat
S000135,1031,Republican
S000159,1431,Republican
S000388,1053,Republican
S000803,1100,Democrat
S000841,1106,Republican
S000846,1108,Republican
S000860,1111,Democrat
S000890,1441,Democrat
S000962,1443,Democrat
S001039,1120,Democrat
S001057,1124,Democrat
S001134,1131,Democrat
T000022,1134,Republican
T000035,1446,Democrat
T000099,1144,Democrat
V000029,1181,Democrat
V000098,1187,Democrat
Y000047,1458,Republican
D000558,319,Republican
A000202,1273,Democrat
A000118,12,Democrat
A000177,15,Democrat
B000025,40,Democrat
B000408,81,Democrat
B000567,98,Democrat
B000788,121,Democrat
B000917,133,Republican
B001091,148,Republican
B001092,149,Democrat
B001102,150,Democrat
B001111,151,Democrat
B001209,1300,Independent
B001221,163,Democrat
C000120,1301,Democrat
C000137,173,Republican
C000164,177,Democrat
C000263,185,Republican
C000476,202,Republican
C000782,235,Democrat
C000787,236,Democrat
C000992,257,Republican
D000211,280,Democrat
D000255,288,Democrat
E000096,341,Democrat
E000240,360,Democrat
F000218,393,Democrat
F000229,394,Democrat
F000350,411,Democrat
F000381,416,Republican
G000036,427,Democrat
H000166,495,Democrat
H000230,503,Democrat
H000384,1356,Republican
H000675,1360,Democrat
H000953,1366,Democrat
J000266,614,Democrat
K000153,629,Republican
K000162,630,Democrat
K000302,643,Democrat
K000325,651,Democrat
L000561,677,Democrat
L000221,678,Democrat
M000065,726,Democrat
M000105,731,Democrat
M000436,770,Democrat
M000626,787,Democrat
M000675,793,Democrat
M000685,795,Democrat
M000708,804,Democrat
M001035,838,Democrat
M001121,1410,Democrat
M001128,846,Republican
N000113,866,Democrat
P000134,899,Democrat
P000273,914,Republican
P000348,918,Democrat
P000398,919,Democrat
Q000010,936,Republican
R000268,964,Democrat
R000401,978,Democrat
R000421,981,Democrat
R000423,983,Democrat
R000512,1002,Republican
R000558,1006,Democrat
S000062,1016,Republican
S000132,1430,Republican
S000367,1051,Democrat
S000406,1056,Democrat
S000454,1061,Democrat
S000472,1065,Republican
S000844,1107,Republican
S000847,1109,Republican
T000110,1146,Democrat
T000234,1154,Republican
T000310,1160,Democrat
T000400,1171,Democrat
W000018,1191,Democrat
W000107,1198,Republican
W000317,1217,Republican
W000448,1228,Republican
W000502,1455,Democrat
Y000028,1254,Democrat
Y000043,1258,Democrat
A000139,1272,Democrat
H000344,1353,Democrat
H000956,1367,Democrat
S000907,1442,Democrat
A000170,14,Democrat
A000195,17,Republican
A000222,32,Democrat
B000063,1275,Republican
B000083,49,Democrat
B000244,67,Republican
B000279,68,Democrat
B000736,117,Democrat
B001008,143,Republican
B001113,152,Democrat
C000201,181,Republican
C000261,184,Democrat
C000512,206,Republican
C000780,234,Democrat
D000125,272,Democrat
D000279,292,Republican
D000344,298,Democrat
D000499,318,Democrat
D000537,323,Democrat
E000035,333,Democrat
E000254,362,Republican
F000151,385,Democrat
F000209,391,Democrat
G000151,436,Democrat
G000515,475,Democrat
H000158,493,Democrat
H000241,505,Democrat
H000281,507,Republican
H000752,556,Democrat
H000905,1363,Democrat
H001013,577,Democrat
I000001,581,Democrat
J000099,596,Democrat
J000101,1372,Republican
J000135,600,Democrat
J000148,601,Republican
K000077,623,Republican
L000167,671,Democrat
L000379,697,Democrat
M000058,725,Democrat
M000244,747,Democrat
M000365,762,Democrat
M000433,769,Republican
M000490,777,Democrat
M000703,803,Democrat
M000930,831,Democrat
M001098,842,Democrat
M001101,843,Democrat
M001123,845,Democrat
M001132,848,Democrat
N000019,856,Democrat
P000106,896,Democrat
P000222,1418,Republican
P000520,928,Democrat
R000046,1421,Democrat
R000312,969,Democrat
R000489,999,Republican
R000510,1001,Democrat
S000070,1019,Democrat
S000217,1039,Republican
S000473,1066,Democrat
S000716,1090,Democrat
S000772,1094,Democrat
S000778,1096,Democrat
S000829,1104,Democrat
S000902,1112,Democrat
T000200,1152,Democrat
T000322,1449,Republican
T000362,1168,Republican
T000393,1170,Democrat
U000004,1174,Democrat
V000024,1179,Democrat
V000047,1183,Democrat
W000571,1233,Democrat
W000610,1234,Republican
W000680,1239,Democrat
W000777,1245,Democrat
W000780,1248,Republican
A000009,1,Republican
A000208,19,Republican
A000220,30,Republican
A000221,31,Republican
A000329,35,Republican
B000029,42,Republican
B000037,43,Democrat
B000047,44,Republican
B000280,69,Republican
B000358,74,Republican
B000363,76,Democrat
B000472,90,Democrat
B000538,94,Democrat
B000605,105,Democrat
B000682,115,Democrat
B000839,124,Democrat
B000862,126,Democrat
B000910,131,Republican
B001080,147,Republican
B001153,155,Democrat
B001182,159,Republican
C000158,176,Republican
C000371,195,Democrat
C000475,201,Republican
C000638,221,Republican
C000799,239,Democrat
C000845,244,Republican
D000037,260,Republican
D000043,263,Democrat
D000231,285,Republican
D000183,278,Republican
D000259,1316,Republican
D000269,290,Republican
D000446,311,Republican
D000548,325,Republican
E000004,1323,Democrat
E000017,1324,Republican
E000175,343,Republican
E000198,349,Republican
E000208,352,Democrat
E000233,357,Democrat
E000239,359,Democrat
E000258,363,Republican
F000040,369,Democrat
F000078,376,Republican
F000123,382,Republican
F000161,387,Democrat
F000319,403,Democrat
G000226,442,Democrat
G000267,1340,Republican
G000268,444,Republican
G000480,468,Republican
G000537,480,Republican
H000012,481,Republican
H000287,1347,Democrat
H000374,1355,Republican
H000440,523,Republican
H000641,543,Republican
H000719,552,Democrat
H000722,553,Republican
J000074,594,Republican
J000200,605,Republican
L000148,1382,Republican
L000547,674,Republican
L000187,675,Democrat
L000192,676,Republican
L000428,1386,Democrat
M000136,736,Republican
M000241,1391,Republican
M000257,1392,Republican
M000260,750,Democrat
M000340,757,Republican
M000343,759,Republican
M000808,817,Republican
M000839,821,Democrat
M000845,825,Democrat
M001044,839,Democrat
N000005,852,Republican
N000027,857,Republican
P000280,915,Democrat
R000012,941,Republican
R000165,954,Democrat
R000188,957,Republican
R000232,959,Democrat
R000308,967,Republican
R000469,992,Republican
S000058,1014,Democrat
S000282,1044,Democrat
S000514,1070,Republican
S000579,1074,Democrat
S000804,1099,Republican
S000818,1102,Republican
S000935,1113,Republican
W000121,1200,Republican
W000235,1211,Republican
W000390,1219,Democrat
Z000002,1262,Democrat
B000756,1290,Republican
A000076,9,Democrat
A000207,18,Democrat
B000422,83,Republican
B000845,125,Democrat
B001156,156,Democrat
C000356,1304,Democrat
C000666,225,Republican
C000773,233,Republican
C000788,237,New Progressive
C000871,248,Republican
D000017,259,Democrat
E000084,337,Republican
E000204,351,Republican
E000236,1327,Republican
F000088,377,Democrat
F000286,402,Republican
H000058,483,Democrat
H000144,491,Democrat
H000171,497,Republican
H000269,506,Democrat
H000439,1357,Republican
H000582,536,Democrat
J000013,1370,Democrat
K000025,621,Democrat
K000304,644,Democrat
L000265,685,Democrat
L000413,703,Democrat
M000143,738,Republican
M000183,741,Republican
M000413,767,Democrat
M000589,784,Democrat
M000635,790,Democrat
M000796,814,Democrat
O000134,882,Democrat
P000104,894,Democrat
P000121,898,Democrat
P000230,908,Democrat
P000546,932,Republican
P000553,1419,Democrat
R000067,946,Democrat
R000337,970,Republican
R000442,987,Democrat
S000087,1021,Republican
S000286,1045,Democrat
S000776,1438,Republican
S000852,1439,Democrat
T000367,1169,Republican
V000026,1182,Democrat
W000180,1204,Democrat
W000253,1453,Republican
W000528,1230,Republican
W000636,1235,Republican
W000686,1241,Democrat
Z000001,1261,Democrat
Z000013,1459,Democrat
A000052,6,Democrat
A000219,29,Republican
B000160,55,Democrat
B000298,71,Democrat
B000647,1288,Republican
C000079,169,Republican
C000165,178,Republican
C000322,192,Republican
C000555,210,Republican
E000033,332,Republican
E000043,334,Democrat
E000259,358,Republican
F000102,378,Republican
F000347,408,Republican
F000430,422,Democrat
G000499,470,Republican
H000070,485,Democrat
H000302,508,Republican
H000449,526,Democrat
H000490,531,Republican
H000624,540,Republican
H000747,555,Republican
H000951,1365,Republican
J000232,609,Democrat
K000190,633,Republican
K000322,650,Republican
L000396,700,Republican
L000411,702,Democrat
L000417,704,Democrat
L000516,716,Democrat
M000346,1394,Republican
M000512,779,Republican
M000826,818,Democrat
M000860,826,Republican
M000923,829,Republican
O000010,872,Republican
O000098,874,Democrat
R000495,1000,Republican
S000230,1040,Democrat
S000409,1058,Republican
S000669,1086,Republican
S000991,1116,Republican
W000038,1194,Democrat
W000227,1210,Democrat
W000406,1221,Republican
W000419,1223,Democrat
Y000051,1259,Democrat
Z000014,1266,Republican
S000055,1427,Democrat
B000966,138,Republican
A000031,5,Democrat
B000024,39,Republican
B000432,85,Democrat
B000600,104,Democrat
B000615,106,Democrat
B000620,109,Democrat
B000666,114,Republican
B001158,157,Democrat
C000321,191,Democrat
C000877,1311,Democrat
D000038,261,Democrat
D000065,268,Republican
D000106,270,Republican
D000359,300,Republican
D000366,1317,Democrat
D000466,313,Democrat
D000534,321,Republican
F000329,405,Democrat
G000072,1338,Republican
G000400,459,Democrat
H000840,564,Democrat
J000216,608,Democrat
K000011,1374,Republican
K000019,619,Republican
K000086,625,Republican
K000309,647,Republican
L000116,668,Republican
L000486,710,Democrat
L000506,712,Republican
M000023,722,Democrat
M000527,781,Republican
M000688,799,Democrat
N000095,863,Democrat
P000522,929,Democrat
Q000007,935,Republican
R000374,973,Democrat
R000384,975,Democrat
R000497,1426,Republican
S000762,1093,Democrat
S000997,1117,Democrat
S001077,1126,Democrat
S001101,1127,Republican
S001122,1130,Republican
S001138,1132,Republican
T000075,1143,Republican
W000647,1236,Democrat
W000752,1243,Republican
B000236,65,Democrat
B000401,1282,Democrat
B000592,103,Democrat
B000648,112,Democrat
B000798,122,Democrat
B001036,144,Republican
B001077,1297,Democrat
C000344,193,Republican
C000462,200,Democrat
C000581,214,Democrat
C000809,241,Republican
C000919,252,Democrat
D000030,1314,Republican
D000185,1315,Democrat
D000451,312,Republican
D000566,1321,Republican
D000593,329,Democrat
F000046,372,Democrat
F000208,390,Democrat
F000215,392,Democrat
F000380,415,Republican
G000047,429,Democrat
G000382,456,Republican
H000367,515,Democrat
H000456,528,Republican
H000586,537,Republican
K000020,620,Democrat
L000180,673,Democrat
L000237,681,Democrat
L000508,713,Democrat
L000509,715,Republican
M000195,742,Republican
M000250,749,Democrat
M000678,1400,Democrat
M000811,1401,Democrat
M000842,822,Republican
M000992,835,Democrat
N000106,865,Republican
P000080,890,Republican
P000097,891,Republican
P000218,907,Democrat
R000249,961,Democrat
R000354,971,Republican
R000482,994,Republican
S000014,1008,Republican
S000068,1428,Democrat
S000136,1032,Republican
S000143,1034,Republican
S000393,1054,Republican
S000527,1072,Republican
S000584,1076,Republican
S000601,1081,Republican
S000622,1084,Republican
S000795,1098,Republican
T000053,1139,Republican
W000044,1195,Democrat
W000092,1451,Republican
W000426,1224,Republican
W000607,1456,Republican
W000763,1244,Democrat
B001166,,Republican
A000103,10,Democrat
A000189,16,Democrat
A000212,23,Democrat
A000213,24,Democrat
A000226,34,Democrat
A000337,36,Democrat
B000153,54,Democrat
B000204,61,Republican
B000371,77,Democrat
B000551,96,Republican
B000639,1287,Democrat
B001225,1289,Democrat
B000890,128,Republican
B000919,135,Republican
B000971,140,Democrat
B001172,158,Democrat
B001220,162,Democrat
C000293,189,Republican
C000598,215,Republican
C000618,216,Republican
C000646,223,Democrat
C000709,228,Republican
C000807,240,Republican
C000836,243,Democrat
D000044,264,Republican
D000131,273,Republican
D000326,296,Republican
D000416,304,Democrat
D000471,314,Democrat
D000586,327,Democrat
D000592,328,Democrat
E000013,330,Democrat
E000031,331,Democrat
E000077,338,Republican
E000201,350,Democrat
E000284,1328,Democrat
F000041,370,Democrat
F000059,375,Democrat
F000435,424,Democrat
G000105,430,Democrat
G000321,449,Democrat
G000402,460,Democrat
G000417,463,Republican
G000511,472,Democrat
H000124,490,Republican
H000236,504,Democrat
H000340,514,Democrat
H000343,1352,Republican
H000388,516,Democrat
H000445,1358,Democrat
H000547,534,Democrat
H000729,554,Republican
H000776,557,Republican
H000788,558,Democrat
H000797,560,Republican
H000878,567,Democrat
H000901,569,Democrat
I000029,585,Republican
J000047,590,Republican
J000083,595,Democrat
J000189,1373,Democrat
J000211,607,Democrat
J000256,611,Democrat
J000265,613,Democrat
K000017,1375,Republican
K000307,646,Democrat
K000319,649,Democrat
L000020,658,Republican
L000226,680,Democrat
L000243,682,Republican-Conservative
L000264,684,Democrat
L000479,708,Republican
L000507,714,Democrat
M000041,724,Republican
M000139,737,Republican
M000174,739,Republican
M000264,751,Democrat
M000432,768,Republican
M000458,771,Republican
M000473,774,Democrat
M000573,783,Democrat
M000718,806,Republican
M000736,809,Republican
M000881,828,Democrat
M000999,836,Republican
M001057,840,Democrat
N000003,851,Democrat
N000094,864,Republican
N000163,870,Democrat
N000171,1413,Democrat
O000001,875,Democrat
O000069,878,Democrat
O000156,884,Democrat
P000112,897,Democrat
P000170,904,Democrat
P000193,1417,Democrat
P000229,909,Democrat
P000513,927,Republican
P000556,1420,Democrat
P000574,934,Republican
R000080,948,Democrat
R000189,956,Republican
R000262,963,Republican
R000277,965,Republican
R000383,974,Democrat
R000485,996,Democrat
R000543,1004,Democrat
S000081,1020,Democrat
S000124,1029,Democrat-Liberal
S000146,1035,Republican
S000269,1434,Republican
S000407,1057,Democrat
S000423,1059,Democrat
S000429,1435,Republican
S000479,1068,Republican
S000586,1077,Democrat
S000673,1087,Democrat
S000779,1095,Democrat
S000785,1097,Democrat
T000034,1136,Democrat
T000184,1150,Democrat
T000356,1167,Democrat
U000001,1173,Democrat
V000027,1180,Republican
W000237,1212,Republican
W000258,1213,Democrat
W000665,1457,Democrat
W000682,1240,Democrat
W000781,1249,Republican
Y000014,1253,Democrat
B001076,1296,Democrat
A000209,20,Democrat
A000211,22,Democrat
A000214,25,Democrat
A000224,33,Democrat
B000008,37,Democrat
B001226,51,Democrat
B000151,53,Democrat
B000392,78,Republican
B000462,88,Democrat
B000517,93,Democrat
B000880,127,Democrat
B001057,1295,Democrat
B001213,161,Democrat
C000178,180,Democrat
C000767,232,Democrat
D000018,1313,Republican
D000051,266,Democrat
D000267,289,Democrat
D000401,1318,Republican
E000064,336,Democrat
E000184,345,Democrat
E000186,346,Democrat
E000218,356,Democrat
F000437,1329,Republican
F000128,383,Democrat
F000141,384,Republican
F000239,397,Democrat
F000268,1334,Democrat
F000270,401,Democrat
G000025,426,Republican
G000236,1339,Democrat
G000240,443,Democrat
G000349,451,Republican
G000371,455,Republican
H000096,488,Democrat
H000514,532,Republican
H000652,544,Democrat
H000670,546,Democrat
H000912,571,Republican
H000930,572,Democrat
H001018,579,Democrat
J000120,598,Democrat
K000088,1376,Republican
K000262,638,Democrat
K000312,648,Democrat
K000328,652,Democrat
K000333,653,Democrat
L000098,665,Democrat
L000045,660,Democrat
L000225,679,Democrat
L000267,686,Republican
L000295,690,Republican
L000381,698,Democrat
L000420,705,Democrat
M000015,720,Republican
M000100,730,Democrat
M000129,797,Democrat
M000236,1390,Democrat
M000291,753,Democrat
M000306,755,Republican
M000342,758,Democrat
M000398,764,Democrat
M000566,782,Republican
M000692,801,Republican
M001025,1405,Democrat
M001088,841,Democrat
N000009,853,Democrat
N000016,855,Democrat
P000009,1414,Republican
P000047,888,Democrat
P000215,906,Democrat
P000328,917,Democrat
R000072,947,Republican
R000243,960,Republican
R000458,988,Democrat
R000481,993,Democrat
S000056,1013,Democrat
S000066,1018,Democrat
S000119,1027,Democrat
S000294,1046,Democrat
S000332,1050,Democrat
S000477,1067,Democrat
S000596,1079,Democrat
S001075,1125,Republican
S001113,1128,Democrat
S001115,1129,Democrat
S001139,1133,Democrat
U000017,1176,Democrat
V000006,1178,Democrat
W000177,1203,Democrat
W000326,1218,Democrat
W000428,1225,Democrat
D000209,275,Democrat
A000355,1269,Republican
A000356,1274,Republican
B000078,45,Republican
B000318,72,Democrat
B000431,84,Democrat
B000576,100,Republican
B000817,123,Democrat
B000897,130,Democrat
B000993,1293,Democrat
B000997,142,Democrat
B001063,145,Republican
C000269,1303,Republican
C000312,190,Democrat
C000385,197,Republican
C000523,207,Republican
C000621,217,Democrat
C000633,219,Democrat
C000634,220,Democrat
C000737,230,Republican
C000903,251,Republican
D000435,310,Republican
E000174,342,Republican
F000110,379,Democrat
F000111,380,Republican
F000187,389,Republican
F000261,400,Democrat
F000348,410,Republican
F000351,412,Independent
F000387,417,Republican
F000426,421,Republican
G000134,434,Democrat
G000153,437,Democrat
G000333,1341,Republican
G000367,454,Republican
G000524,476,Republican
H000151,492,Republican
H000390,517,Republican
H000452,527,Republican
H000707,549,Republican
J000033,589,Democrat
J000187,606,Democrat
K000146,1378,Democrat
L000119,669,Republican
L000305,691,Republican
L000431,706,Republican
M000019,721,Republican
M000207,744,Republican
M000684,794,Republican
M000687,798,Democrat
M000794,812,Democrat
M000865,827,Democrat
